discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code
Sailing,rome-1960,Finn - One Person Dinghy (Heavyweight) men,Open,BRONZE,Athlete,,Andre NELIS,Belgium,BE
Sailing,rome-1960,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Tornado,Timir PINEGIN,Soviet Union,
Sailing,rome-1960,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Tornado,Fyodor SHUTKOV,Soviet Union,
Sailing,rome-1960,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Ma&#39;Lindo,Mario Gentil QUINA,Portugal,PT
Sailing,rome-1960,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Ma&#39;Lindo,Jose Manuel Gentil QUINA,Portugal,PT
Sailing,rome-1960,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Shrew II,William Wilson PARKS,United States of America,US
Sailing,rome-1960,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Shrew II,Robert Sherman HALPERIN,United States of America,US
Sailing,rome-1960,dragon mixed,Open,GOLD,GameTeam,Nirefs,,Greece,GR
Sailing,rome-1960,dragon mixed,Open,SILVER,GameTeam,Tango,,Argentina,AR
Sailing,rome-1960,dragon mixed,Open,BRONZE,GameTeam,Venilia,,Italy,IT
Sailing,rome-1960,flying dutchman mixed,Open,GOLD,GameTeam,Sirene,Peder Jr. LUNDE,Norway,NO
Sailing,rome-1960,flying dutchman mixed,Open,GOLD,GameTeam,Sirene,Bjorn BERGVALL,Norway,NO
Sailing,rome-1960,flying dutchman mixed,Open,SILVER,GameTeam,Skum,Hans Marius FOGH,Denmark,DK
Sailing,rome-1960,flying dutchman mixed,Open,SILVER,GameTeam,Skum,Ole Erik Gunnar PETERSEN,Denmark,DK
Sailing,rome-1960,flying dutchman mixed,Open,BRONZE,GameTeam,Macky VI,,Germany,DE
Sailing,rome-1960,5.5m mixed,Open,GOLD,GameTeam,Minotaur,,United States of America,US
Sailing,rome-1960,5.5m mixed,Open,SILVER,GameTeam,Web II,,Denmark,DK
Sailing,rome-1960,5.5m mixed,Open,BRONZE,GameTeam,Ballerina IV,,Switzerland,CH
Weightlifting,rome-1960,56kg bantamweight men,Men,GOLD,Athlete,,Charles Thomas Jr. VINCI,United States of America,US
Weightlifting,rome-1960,56kg bantamweight men,Men,SILVER,Athlete,,Yoshinobu MIYAKE,Japan,JP
Weightlifting,rome-1960,56kg bantamweight men,Men,BRONZE,Athlete,,Ismail Elm Khah,Islamic Republic of Iran,IR
Weightlifting,rome-1960,90kg heavyweight men,Men,GOLD,Athlete,,Yuri VLASOV,Soviet Union,
Weightlifting,rome-1960,90kg heavyweight men,Men,SILVER,Athlete,,James Edward BRADFORD,United States of America,US
Weightlifting,rome-1960,90kg heavyweight men,Men,BRONZE,Athlete,,Norbert SCHEMANSKY,United States of America,US
Weightlifting,rome-1960,825  90kg total middleheavyweight men,Men,GOLD,Athlete,,Arkady Vorobyov,Soviet Union,
Weightlifting,rome-1960,825  90kg total middleheavyweight men,Men,SILVER,Athlete,,Trofim LOMAKIN,Soviet Union,
Weightlifting,rome-1960,825  90kg total middleheavyweight men,Men,BRONZE,Athlete,,Louis George MARTIN,Great Britain,GB
Weightlifting,rome-1960,60 - 67.5kg (lightweight) men,Men,GOLD,Athlete,,Viktor BUSHUEV,Soviet Union,
Weightlifting,rome-1960,60 - 67.5kg (lightweight) men,Men,SILVER,Athlete,,Tiger Tan,Singapore,SG
Weightlifting,rome-1960,60 - 67.5kg (lightweight) men,Men,BRONZE,Athlete,,Abdul WAHID AZIZ,Iraq,IQ
Weightlifting,rome-1960,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,,Ireneusz PALINSKI,Poland,PL
Weightlifting,rome-1960,75-82.5kg total lightheavyweight men,Men,SILVER,Athlete,,James D. GEORGE,United States of America,US
Weightlifting,rome-1960,75-82.5kg total lightheavyweight men,Men,BRONZE,Athlete,,Jan BOCHENEK,Poland,PL
Weightlifting,rome-1960,"67.5 - 75kg, (middleweight) men",Men,GOLD,Athlete,,Aleksandr KURYNOV,Soviet Union,
Weightlifting,rome-1960,"67.5 - 75kg, (middleweight) men",Men,SILVER,Athlete,,Thomas Tamio KONO,United States of America,US
Weightlifting,rome-1960,"67.5 - 75kg, (middleweight) men",Men,BRONZE,Athlete,,Gyözö VERES,Hungary,HU
Weightlifting,rome-1960,56 - 60kg (featherweight) men,Men,GOLD,Athlete,,Yevgeny Minayev,Soviet Union,
Weightlifting,rome-1960,56 - 60kg (featherweight) men,Men,SILVER,Athlete,,Isaac BERGER,United States of America,US
Weightlifting,rome-1960,56 - 60kg (featherweight) men,Men,BRONZE,Athlete,,Sebastiano MANNIRONI,Italy,IT
Cross Country Skiing,squaw-valley-1960,10km women,Women,GOLD,Athlete,,Mariya GUSAKOVA,Soviet Union,
Cross Country Skiing,squaw-valley-1960,10km women,Women,SILVER,Athlete,,Lyubov BARANOVA,Soviet Union,
Cross Country Skiing,squaw-valley-1960,10km women,Women,BRONZE,Athlete,,Radya YEROSHINA,Soviet Union,
Cross Country Skiing,squaw-valley-1960,Relay 4x10km men,Men,GOLD,GameTeam,Finland team,,Finland,FI
Cross Country Skiing,squaw-valley-1960,Relay 4x10km men,Men,SILVER,GameTeam,Norway team,,Norway,NO
Cross Country Skiing,squaw-valley-1960,Relay 4x10km men,Men,BRONZE,GameTeam,Soviet Union team,,Soviet Union,
Cross Country Skiing,squaw-valley-1960,15km men,Men,GOLD,Athlete,,Håkon BRUSVEEN,Norway,NO
Cross Country Skiing,squaw-valley-1960,15km men,Men,SILVER,Athlete,,Sixten JERNBERG,Sweden,SE
Cross Country Skiing,squaw-valley-1960,15km men,Men,BRONZE,Athlete,,Veikko HAKULINEN,Finland,FI
Cross Country Skiing,squaw-valley-1960,50km men,Men,GOLD,Athlete,,Kalevi HÄMÄLÄINEN,Finland,FI
Cross Country Skiing,squaw-valley-1960,50km men,Men,SILVER,Athlete,,Veikko HAKULINEN,Finland,FI
Cross Country Skiing,squaw-valley-1960,50km men,Men,BRONZE,Athlete,,Rolf RÄMGARD,Sweden,SE
Cross Country Skiing,squaw-valley-1960,Relay 3x5km women,Women,GOLD,GameTeam,Sweden team,,Sweden,SE
Cross Country Skiing,squaw-valley-1960,Relay 3x5km women,Women,SILVER,GameTeam,Soviet Union team,,Soviet Union,
Cross Country Skiing,squaw-valley-1960,Relay 3x5km women,Women,BRONZE,GameTeam,Finland team,,Finland,FI
Cross Country Skiing,squaw-valley-1960,30km mass start men,Men,GOLD,Athlete,,Sixten JERNBERG,Sweden,SE
Cross Country Skiing,squaw-valley-1960,30km mass start men,Men,SILVER,Athlete,,Rolf RÄMGARD,Sweden,SE
Cross Country Skiing,squaw-valley-1960,30km mass start men,Men,BRONZE,Athlete,,Nikolay ANIKIN,Soviet Union,
Ice Hockey,squaw-valley-1960,ice hockey men,Men,GOLD,GameTeam,United States team,,United States of America,US
Ice Hockey,squaw-valley-1960,ice hockey men,Men,SILVER,GameTeam,Canada team,,Canada,CA
Ice Hockey,squaw-valley-1960,ice hockey men,Men,BRONZE,GameTeam,Soviet Union team,,Soviet Union,
Figure skating,squaw-valley-1960,Individual men,Men,GOLD,Athlete,,David JENKINS,United States of America,US
Figure skating,squaw-valley-1960,Individual men,Men,SILVER,Athlete,,Karol DIVIN,Czechoslovakia,CSHH
Figure skating,squaw-valley-1960,Individual men,Men,BRONZE,Athlete,,Donald JACKSON,Canada,CA
Figure skating,squaw-valley-1960,Pairs mixed,Mixed,GOLD,GameTeam,Canada team #1,Barbara WAGNER,Canada,CA
Figure skating,squaw-valley-1960,Pairs mixed,Mixed,GOLD,GameTeam,Canada team #1,Robert PAUL,Canada,CA
Figure skating,squaw-valley-1960,Pairs mixed,Mixed,SILVER,GameTeam,Germany team #1,Marika KILIUS,Germany,DE
Figure skating,squaw-valley-1960,Pairs mixed,Mixed,SILVER,GameTeam,Germany team #1,Hans-Jürgen BÄUMLER,Germany,DE
Figure skating,squaw-valley-1960,Pairs mixed,Mixed,BRONZE,GameTeam,United States team #1,Nancy LUDINGTON,United States of America,US
Figure skating,squaw-valley-1960,Pairs mixed,Mixed,BRONZE,GameTeam,United States team #1,Ronald LUDINGTON,United States of America,US
Figure skating,squaw-valley-1960,Individual women,Women,GOLD,Athlete,,Carol HEISS,United States of America,US
Figure skating,squaw-valley-1960,Individual women,Women,SILVER,Athlete,,Sjoukje DIJKSTRA,Netherlands,NL
Figure skating,squaw-valley-1960,Individual women,Women,BRONZE,Athlete,,Barbara ROLES,United States of America,US
Ski Jumping,squaw-valley-1960,Normal Hill Individual men,Men,GOLD,Athlete,,Helmut RECKNAGEL,Germany,DE
Ski Jumping,squaw-valley-1960,Normal Hill Individual men,Men,SILVER,Athlete,,Niilo HALONEN,Finland,FI
Ski Jumping,squaw-valley-1960,Normal Hill Individual men,Men,BRONZE,Athlete,,Otto LEODOLTER,Austria,AT
Alpine Skiing,squaw-valley-1960,downhill men,Men,GOLD,Athlete,,Jean VUARNET,France,FR
Alpine Skiing,squaw-valley-1960,downhill men,Men,SILVER,Athlete,,Hanspeter LANIG,Germany,DE
Alpine Skiing,squaw-valley-1960,downhill men,Men,BRONZE,Athlete,,Guy PÉRILLAT,France,FR
Alpine Skiing,squaw-valley-1960,giant slalom women,Women,GOLD,Athlete,,Yvonne RUEGG,Switzerland,CH
Alpine Skiing,squaw-valley-1960,giant slalom women,Women,SILVER,Athlete,,Penelope PITOU,United States of America,US
Alpine Skiing,squaw-valley-1960,giant slalom women,Women,BRONZE,Athlete,,Giuliana MINUZZO CHENAL,Italy,IT
Alpine Skiing,squaw-valley-1960,downhill women,Women,GOLD,Athlete,,Heidi BIEBL,Germany,DE
Alpine Skiing,squaw-valley-1960,downhill women,Women,SILVER,Athlete,,Penelope PITOU,United States of America,US
Alpine Skiing,squaw-valley-1960,downhill women,Women,BRONZE,Athlete,,Traudl HECHER,Austria,AT
Alpine Skiing,squaw-valley-1960,slalom men,Men,GOLD,Athlete,,Ernst HINTERSEER,Austria,AT
Alpine Skiing,squaw-valley-1960,slalom men,Men,SILVER,Athlete,,Matthias LEITNER,Austria,AT
Alpine Skiing,squaw-valley-1960,slalom men,Men,BRONZE,Athlete,,Charles BOZON,France,FR
Alpine Skiing,squaw-valley-1960,giant slalom men,Men,GOLD,Athlete,,Roger STAUB,Switzerland,CH
Alpine Skiing,squaw-valley-1960,giant slalom men,Men,SILVER,Athlete,,Josef STIEGLER,Austria,AT
Alpine Skiing,squaw-valley-1960,giant slalom men,Men,BRONZE,Athlete,,Ernst HINTERSEER,Austria,AT
Alpine Skiing,squaw-valley-1960,slalom women,Women,GOLD,Athlete,,Anne HEGGTVEIT,Canada,CA
Alpine Skiing,squaw-valley-1960,slalom women,Women,SILVER,Athlete,,Betsy SNITE,United States of America,US
Alpine Skiing,squaw-valley-1960,slalom women,Women,BRONZE,Athlete,,Barbi HENNEBERGER,Germany,DE
Speed skating,squaw-valley-1960,1000m women,Women,GOLD,Athlete,,Klara GUSEVA,Soviet Union,
Speed skating,squaw-valley-1960,1000m women,Women,SILVER,Athlete,,Helga HAASE,Germany,DE
Speed skating,squaw-valley-1960,1000m women,Women,BRONZE,Athlete,,Tamara RYLOVA,Soviet Union,
Speed skating,squaw-valley-1960,5000m men,Men,GOLD,Athlete,,Viktor KOSICHKIN,Soviet Union,
Speed skating,squaw-valley-1960,5000m men,Men,SILVER,Athlete,,Knut JOHANNESEN,Norway,NO
Speed skating,squaw-valley-1960,5000m men,Men,BRONZE,Athlete,,Janis PESMAN,Netherlands,NL
Speed skating,squaw-valley-1960,10000m men,Men,GOLD,Athlete,,Knut JOHANNESEN,Norway,NO
Speed skating,squaw-valley-1960,10000m men,Men,SILVER,Athlete,,Viktor KOSICHKIN,Soviet Union,
Speed skating,squaw-valley-1960,10000m men,Men,BRONZE,Athlete,,Kjell BÄCKMAN,Sweden,SE
Speed skating,squaw-valley-1960,500m women,Women,GOLD,Athlete,,Helga HAASE,Germany,DE
Speed skating,squaw-valley-1960,500m women,Women,SILVER,Athlete,,Nataliya Donchenko,Soviet Union,
